TRAPCode,TopoID,GC,Source,NameTopo,Type,LandUseAround,LanduseOn,LandUseSource,Length,Width,Height,ElevationTopo,Condition,Principal,When,OtherSource,ArcheoPotential,RTNumber,RTPosition,RTDescription,Description,Leader,Datum,SurfaceMaterial,SampleCollected,uuid,2017identifier,createdBy,Latitude,Longitude,Northing,Easting,MapSymbol,Source_1,Note_1,GC_1,Mound_ID,DateCompl0,y_proj,x_proj
9066,0,OK,Survey,,Burial Mound,Annual agriculture,Pasture,Photo,40,40,3,,5 - extinct or near extinct,Looting,recent,unknown,3 - impaired,2,"top, top",,"secondary grave on the top, stone structure, visible Hellenistic stratigraphy",BW,Mon Oct 25 00:00:00 CEST 2010,stone structure,No,,, ,,,,, , , , ,0,,42.30110168,26.42747498
9067,200363,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,22,22,1.7,,2 - minor damage,Construction,last decade,unknown,2 - good,0,,,"cross on the top, behind an old fence",BW,Mon Oct 25 00:00:00 CEST 2010,No,No,1.00E+18,204754,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k,1,No,9067,Sat Sep 23 00:00:00 CEST 2017,42.30371475,26.42986488
9068,200362,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,0.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Mon Oct 25 00:00:00 CEST 2010,pottery,Yes,1.00E+18,204753,Briana Barton,42.30357568,26.43472784,4683637.473,453408.6012,Hairy brown circle,TopomapRU 1:50k,2,No,9068,Sat Sep 23 00:00:00 CEST 2017,42.30335236,26.43472099
9069,200914,OK,Legacy verification,,Burial Mound,Pasture,Scrub,Photo,30,30,2,282.3,4 - seriously damaged,Looting,last decade,unknown,4 - minimal,2,"top, top",,"8 meters large RT, probably entirely robbed",BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,204826,Briana Barton,42.2330494,26.2923184,4675894.36,441605.6839,Hairy black triangle with a dot inside,TopomapRU 1:50k, ,No,9069,Sat Sep 23 00:00:00 CEST 2017,42.23310852,26.29249001
9070,200316,OK,Legacy verification,Haydushka mogila,Burial Mound,Pasture/Scrub,Forest,Photo,Nodata,unknown,NA,249.4,2 - minor damage,Bioturbation,annual,unknown,2 - good,0,,,some big trees all around,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,204821,Briana Barton,42.24423659,26.28243199,4677143.343,440800.3615,Hairy brown circle,TopomapRU 1:50k,2,No,9070,Sat Sep 23 00:00:00 CEST 2017,42.2443924,26.28255653
9071,200315,OK,Legacy verification,,Extinct Burial Mound,Pasture,Scrub,Photo,60,30,2,163.4,5 - extinct or near extinct,unknown,last decade,unknown,5 - none or nearly none,1,top to E,large penis shape, ,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,,,Bara Weissova,,,,,Hairy black diamond with a dot inside,TopomapRU 1:50k,1,Y,9071,Fri Aug 03 00:00:00 CEST 2018,42.2783432,26.24962807
9072,200130,OK,Legacy verification,,Burial Mound,Perennial agriculture,Perennial agriculture,Photo,60,40,2,,5 - extinct or near extinct,Agriculture,last 50 years,building (poles for vine),4 - minimal,0,,,in an old vineyard - could there still be something?,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,202951,Stephanie Black,42.35608547,26.25206524,4689584.091,438404.1942,Hairy brown circle,TopomapRU 1:50k,2,No,9072,Thu Sep 21 00:00:00 CEST 2017,42.35639954,26.25258446
9073,200136,OK,Legacy verification,,Burial Mound,Pasture,Pasture/Scrub,Photo,40,30,4,235,4 - seriously damaged,Looting,last decade,unknown,4 - minimal,2,"top, SW",, ,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,202955,Stephanie Black,42.34946043,26.2575486,4688844.511,438849.3535,Hairy black diamond with a dot inside,TopomapRU 1:50k,4,No,9073,Thu Sep 21 00:00:00 CEST 2017,42.34976196,26.25778961
9074,0,OK,Survey,,Burial Mound?,Pasture,Pasture,Photo,20,20,2,,5 - extinct or near extinct,Construction,long time ago,unknown,5 - none or nearly none,0,,,waterhouse in the mound,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.34960175,26.25798798
9075,0,OK,Survey,,Burial Mound?,Pasture,Pasture,Photo,20,20,2,,5 - extinct or near extinct,Construction,long time ago,unknown,5 - none or nearly none,0,,,waterhouse in the mound,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.34992599,26.25801086
9076,200137,OK,Legacy verification,,Burial Mound,Pasture,Scrub,Photo,30,30,3,,4 - seriously damaged,Looting,last decade,unknown,4 - minimal,3,"top, top, top",,three deep RTs reaching 2 meters,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,202954,Stephanie Black,42.35041506,26.25510728,4688952.268,438649.2062,Hairy brown circle,TopomapRU 1:50k,1,No,9076,Thu Sep 21 00:00:00 CEST 2017,42.35007477,26.25591278
9078,200122,OK,Legacy verification,Karayvanova mogila,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,50,40,1.5,169.8,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Tue Oct 26 00:00:00 CEST 2010,pottery,Yes,1.00E+18,202911,Stephanie Black,42.39758296,26.27860395,4694172.965,440628.8925,Hairy brown circle,TopomapRU 1:50k,3,No,9078,Thu Sep 21 00:00:00 CEST 2017,42.39766312,26.27898026
9079,200925,OK,Legacy verification,Kamenliva mogila,Burial Mound,Annual agriculture,Scrub,Photo,30,30,3,189.4,3 - damaged,Looting,last decade,unknown,3 - impaired,1,top,,plouughed around,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,202912,Stephanie Black,42.39517512,26.26633484,4693914.25,439616.8273,Hairy black triangle with a dot inside,TopomapRU 1:50k, ,No,9079,Thu Sep 21 00:00:00 CEST 2017,42.39525986,26.26665306
9080,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,60,60,1.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.39481735,26.26678085
9081,0,OK,Survey,,Burial Mound?,Annual agriculture,Scrub,Photo,15,15,0.5,,4 - seriously damaged,Looting,last decade,agriculture,4 - minimal,1,top,,"in the middle of the field, cowered by scrubs",BW,Tue Oct 26 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.39386368,26.26399994
9082,200127,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,30,25,1.5,192.6,3 - damaged,Construction,last 50 years,unknown,3 - impaired,0,,,in the middle monument of Soviet army,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,202917,Stephanie Black,42.38606233,26.30541724,4692875.359,442825.1884,Hairy black diamond with a dot inside,TopomapRU 1:50k, ,No,9082,Thu Sep 21 00:00:00 CEST 2017,42.38628006,26.30566025
9083,200163,OK,Legacy verification,Hadzhieva mogila,Burial Mound,Annual agriculture,Annual agriculture,Photo,50,35,2,161.4,4 - seriously damaged,Agriculture,annual,building activity,4 - minimal,0,,,entirely ploughed over,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,202891,Stephanie Black,42.41760366,26.34783384,4696349.96,446343.622,Hairy black triangle with a dot inside,TopomapRU 1:50k,1,No,9083,Thu Sep 21 00:00:00 CEST 2017,42.41786194,26.34789848
9084,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,35,20,0.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.42207336,26.34374046
9085,200164,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,50,35,0.4,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Tue Oct 26 00:00:00 CEST 2010,lithic,Yes,1.00E+18,202890,Stephanie Black,42.42482652,26.34009811,4697156.885,445713.4006,Hairy brown circle,TopomapRU 1:50k,1,No,9085,Thu Sep 21 00:00:00 CEST 2017,42.42494965,26.34079552
9086,200168,OK,Legacy verification,,Burial Mound,Annual agriculture,Scrub,Photo,15,10,2,,4 - seriously damaged,Agriculture,annual,looting,4 - minimal,1,,,succumbs to agriculture,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,202879,Stephanie Black,42.43290318,26.36908225,4698035.58,448104.4432,Hairy brown circle,TopomapRU 1:50k,1,No,9086,Thu Sep 21 00:00:00 CEST 2017,42.43310547,26.36947823
9087,200167,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,30,25,1,156.2,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Tue Oct 26 00:00:00 CEST 2010,No,No,1.00E+18,202893,Stephanie Black,42.42870345,26.37721264,4697564.314,448769.7828,Hairy black diamond with a dot inside,TopomapRU 1:50k, ,No,9087,Thu Sep 21 00:00:00 CEST 2017,42.42881393,26.37723732
9088,0,OK,Legacy verification,,Burial Mound,Annual agriculture,Scrub,Photo,38,38,4.5,187,2 - minor damage,Looting,last decade,unknown,1 - full,1,top,,overgrown,BW,Wed Oct 27 00:00:00 CEST 2010,No,No,1.00E+18,204310,Lachlan Hanley,42.24732373,26.22376398,4677528.542,435963.3222,Hairy black triangle with a dot inside,TopomapRU 1:50k,6,No,9088,Sat Sep 23 00:00:00 CEST 2017,42.24751663,26.22367477
9110,200118,OK,Legacy verification,,Burial Mound,Annual agriculture,Scrub,Photo,60,60,6,169.9,4 - seriously damaged,Looting,last decade,bioturbation,4 - minimal,2,"top, top",,looting in the last decade,BW,Wed Oct 27 00:00:00 CEST 2010,No,No,1.00E+18,202886,Stephanie Black,42.43292731,26.26916872,4698104.157,439886.1334,Hairy brown circle,TopomapRU 1:50k, ,No,9110,Thu Sep 21 00:00:00 CEST 2017,42.43309784,26.26981735
9111,0,OK,Survey,,Burial Mound?,Pasture,Pasture,Photo,30,20,4,,5 - extinct or near extinct,Construction,last decade,unknown,5 - none or nearly none,0,,,waterhouse,BW,Wed Oct 27 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.32605743,26.45580673
9112,200545,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,1,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,,entirely ploughed over,BW,Thu Oct 28 00:00:00 CEST 2010,No,No,1.00E+18,204064,Briana Barton,42.44204845,26.57788443,4698944.556,465284.3572,Hairy brown circle,TopomapRU 1:50k,2,No,9112,Thu Sep 21 00:00:00 CEST 2017,42.44216537,26.57812309
9113,200544,OK,Legacy verification,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,30,30,0.8,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Thu Oct 28 00:00:00 CEST 2010,No,No,1.00E+18,204065,Briana Barton,42.44193848,26.57896648,4698931.903,465373.2867,Hairy brown circle,TopomapRU 1:50k, ,No,9113,Thu Sep 21 00:00:00 CEST 2017,42.44190979,26.57920837
9114,200542,OK,Legacy verification,,Extinct Burial Mound,Pasture,Pasture,Photo,30,30,1.5,,3 - damaged,Agriculture,annual,unknown,3 - impaired,0,,,entirely ploughed over,BW,Thu Oct 28 00:00:00 CEST 2010,No,No,1.00E+18,204067,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k, ,No,9114,Thu Sep 21 00:00:00 CEST 2017,42.44041824,26.57936096
9115,0,OK,Survey,,Extinct Burial Mound,Pasture,Pasture,Photo,20,20,0.6,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Thu Oct 28 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.44079971,26.57973671
9116,0,OK,Survey,,Burial Mound,Pasture,Pasture,Photo,30,30,1.5,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,,entirely ploughed over,BW,Thu Oct 28 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.44126129,26.58028221
9117,200543,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,40,20,1.5,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,,entirely ploughed over,BW,Thu Oct 28 00:00:00 CEST 2010,No,No,1.00E+18,204066,Briana Barton,42.44152903,26.58062773,4698885.762,465509.6873,Hairy brown circle,TopomapRU 1:50k, ,No,9117,Thu Sep 21 00:00:00 CEST 2017,42.44159698,26.58064651
9118,0,OK,Survey,,Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,1.5,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,,entirely ploughed over,BW,Thu Oct 28 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.44119644,26.58088493
9119,200344,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo,35,35,1,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,,"entirely ploughed over, stones on the top",BW,Fri Oct 29 00:00:00 CEST 2010,stones,No,1.00E+18,204791,Briana Barton,42.26627355,26.35251663,4679543.897,446600.9915,Hairy brown circle,TopomapRU 1:50k,2,No,9119,Sat Sep 23 00:00:00 CEST 2017,42.26624298,26.35251999
9120,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,30,30,0.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Fri Oct 29 00:00:00 CEST 2010,pottery,Yes,,, ,,,,, , , , ,0,,42.26652145,26.35326767
9121,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,30,30,0.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Fri Oct 29 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.26631165,26.35366631
9122,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,25,25,0.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Fri Oct 29 00:00:00 CEST 2010,No,No,,, ,,,,, , , , ,0,,42.26683807,26.35446739
9123,200342,OK,Legacy verification,Starata Koriya,Burial Mound,Annual agriculture,Scrub,Photo,30,30,2,194.2,4 - seriously damaged,Looting,last decade,unknown,4 - minimal,2,"E - W through, SW of the mound",,Starata Koriya,BW,Fri Oct 29 00:00:00 CEST 2010,No,No,1.00E+18,204793,Briana Barton,42.26511633,26.35715446,4679412.509,446982.5128,Hairy black triangle with a dot inside,TopomapRU 1:50k,3,No,9123,Sat Sep 23 00:00:00 CEST 2017,42.26525879,26.35737228
9124,200343,OK,Legacy verification,,Burial Mound,Annual agriculture,Scrub,Photo,25,25,1.5,,3 - damaged,Looting,last decade,unknown,3 - impaired,1,top,,overgrown,BW,Fri Oct 29 00:00:00 CEST 2010,No,No,1.00E+18,204792,Briana Barton,42.26523899,26.35361749,4679428.335,446690.9097,Hairy brown circle,TopomapRU 1:50k,1,No,9124,Sat Sep 23 00:00:00 CEST 2017,42.26533127,26.35360146
9125,200328,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,30,20,1,,3 - damaged,Looting,last decade,unknown,3 - impaired,2,"top, E",,overgrown,BW,Sun Oct 31 00:00:00 CEST 2010,"pottery, AC",Yes,1.00E+18,203757,Briana Barton,42.20125016,26.3938744,4672298.992,449960.5072,Hairy brown circle,TopomapRU 1:50k, ,No,9125,Sat Sep 23 00:00:00 CEST 2017,42.20131302,26.39407349
9126,200329,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,40,40,2.5,,3 - damaged,Looting,last year,bioturbation,3 - impaired,1,top,,,BW,Sun Oct 31 00:00:00 CEST 2010,pottery,Yes,1.00E+18,203758,Briana Barton,42.20407044,26.39872957,4672609.3,450363.5413,Hairy brown circle,TopomapRU 1:50k, ,No,9126,Sat Sep 23 00:00:00 CEST 2017,42.20401764,26.39901733
9127,200330,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,25,25,2,,3 - damaged,Looting,last year,unknown,3 - impaired,1,top,, ,BW,Sun Oct 31 00:00:00 CEST 2010,"fragmented pottery, flint",No,1.00E+18,203759,Briana Barton,42.20469086,26.3980905,4672678.559,450311.2699,Hairy brown circle,TopomapRU 1:50k,3,No,9127,Sat Sep 23 00:00:00 CEST 2017,42.20494843,26.39792061
9128,200324,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,28,28,4.5,,4 - seriously damaged,Looting,recent,bioturbation,4 - minimal,4,"top, W, S, E",E half of the mound taken by excavator,,BW,Sun Oct 31 00:00:00 CEST 2010,No,No,1.00E+18,203780,Briana Barton,42.18561594,26.38947987,4670565.662,449585.286,Hairy brown circle,TopomapRU 1:50k,4,No,9128,Sat Sep 23 00:00:00 CEST 2017,42.18541718,26.38957787
9129,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,50,50,0.8,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,entirely ploughed over,BW,Mon Nov 01 00:00:00 CET 2010,pottery,No,,, ,,,,, , , , ,0,,42.21416473,26.54765129
9130,200323,OK,Legacy verification,,Burial Mound,Annual agriculture,Scrub,Photo,25,25,1.5,,2 - minor damage,road,last decade,bioturbation,2 - good,0,,,E part destroyed by a dirt road,BW,Sun Oct 31 00:00:00 CEST 2010,No,No,1.00E+18,203781,Briana Barton,42.1803341,26.39430827,4669976.362,449979.837,Hairy brown circle,TopomapRU 1:50k,2,No,9130,Sat Sep 23 00:00:00 CEST 2017,42.18055344,26.39440727
9131,200325,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,20,20,4,,3 - damaged,Looting,last decade,,3 - impaired,0,NW,,NW section taken by excavator,BW,Sun Oct 31 00:00:00 CEST 2010,pottery,No,1.00E+18,203794,Briana Barton,42.17658179,26.38429408,4669565.65,449149.8203,Hairy brown circle,TopomapRU 1:50k,1,No,9131,Sat Sep 23 00:00:00 CEST 2017,42.1764946,26.38427353
9132,200331,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,25,25,2,,2 - minor damage,Looting,last decade,bioturbation,2 - good,1,top,,,BW,Sun Oct 31 00:00:00 CEST 2010,No,No,1.00E+18,203760,Briana Barton,42.20693991,26.41076035,4672920.976,451358.9187,Hairy brown circle,TopomapRU 1:50k,2,No,9132,Sat Sep 23 00:00:00 CEST 2017,42.20703506,26.41063118
9133,200392,OK,Legacy verification,Gyulev-vrch,Burial Mound,Annual agriculture,Annual agriculture,Photo,15,15,0.8,214.1,4 - seriously damaged,Looting,annual,building activity,4 - minimal,1,top,,,BW,Sun Oct 31 00:00:00 CEST 2010,"pottery, stone structure",Yes,1.00E+18,203793,Briana Barton,42.18011097,26.41725077,4669938.392,451874.3478,Hairy black diamond with a dot inside,TopomapRU 1:50k, ,No,9133,Sat Sep 23 00:00:00 CEST 2017,42.18029022,26.41728783
9134,200385,OK,Legacy verification,,Burial Mound,Pasture,Scrub,Photo,20,20,2,,4 - seriously damaged,Looting,this year,unknown,4 - minimal,4,"top, top, top, E",,overgrown,BW,Sun Oct 31 00:00:00 CEST 2010,No,No,1.00E+18,203764,Briana Barton,42.19876955,26.4405598,4671997.227,453812.8881,Hairy brown circle,TopomapRU 1:50k,2,No,9134,Sat Sep 23 00:00:00 CEST 2017,42.19881821,26.44061089
9135,200384,OK,Legacy verification,,Burial Mound,Forest,Scrub,Photo,30,30,3.5,,4 - seriously damaged,Looting,this year,bioturbation,4 - minimal,1,N - S ,large penis shape ,"overgrown, large trench with a SW orientation and a clear stratigraphy, grave structure destroyed",BW,Sun Oct 31 00:00:00 CEST 2010,roof tile,Yes,1.00E+18,203762,Briana Barton,42.20653249,26.43949712,4672859.748,453730.818,Hairy brown circle,TopomapRU 1:50k,2,No,9135,Sat Sep 23 00:00:00 CEST 2017,42.20660782,26.4395256
9136,200391,OK,Legacy verification,,Burial Mound,Forest,Scrub,Photo,40,40,2,,2 - minor damage,Looting,this year,unknown,2 - good,1,NW,,overgrown,BW,Sun Oct 31 00:00:00 CEST 2010,No,No,1.00E+18,203782,Briana Barton,42.1824969,26.45053624,4670185.07,454624.9032,Hairy brown circle,TopomapRU 1:50k, ,No,9136,Sat Sep 23 00:00:00 CEST 2017,42.18254471,26.45032883
9137,200390,OK,Legacy verification,,Burial Mound,Forest,Scrub,Photo,50,50,8,,4 - seriously damaged,Looting,recent,bioturbation,4 - minimal,4,"top, NW, SW, W",,"tunnel through the whole mound, revealed stratigraphy, NW part taken by excavator (8m deep)",BW,Sun Oct 31 00:00:00 CEST 2010,No,No,1.00E+18,203785,Briana Barton,42.18183551,26.45454828,4670109.509,454955.7517,Hairy brown circle,TopomapRU 1:50k,5,No,9137,Sat Sep 23 00:00:00 CEST 2017,42.18203354,26.45454979
9138,200389,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,40,50,6,,4 - seriously damaged,Looting,last decade,bioturbation,4 - minimal,3,"E - W through, top, NW",,2 military trenches to E and S of the mound,BW,Sun Oct 31 00:00:00 CEST 2010,No,No,1.00E+18,203783,Briana Barton,42.18700478,26.4624928,4670679.304,455615.4402,Hairy brown circle,TopomapRU 1:50k,4,No,9138,Sat Sep 23 00:00:00 CEST 2017,42.1870079,26.46224594
9139,200388,OK,Legacy verification,,Burial Mound,Pasture,Pasture,Photo,50,50,7,,4 - seriously damaged,Looting,recent,,4 - minimal,5,"top, top, N, N, S","S part taken by excavator, 3 periods of looting", ,BW,Sun Oct 31 00:00:00 CEST 2010,No,No,1.00E+18,203786,Briana Barton,42.18709288,26.47039668,4670685.005,456268.1645,Hairy brown circle,TopomapRU 1:50k,5,No,9139,Sat Sep 23 00:00:00 CEST 2017,42.1872406,26.47053337
9140,200393,OK,Legacy verification,,Burial Mound,Pasture,Pasture/Scrub,Photo,40,40,2,,4 - seriously damaged,Looting,recent,unknown,5 - none or nearly none,1,SW,SW part taken by excavator,grave probably robbed,BW,Mon Nov 01 00:00:00 CET 2010,pottery,No,1.00E+18,203791,Briana Barton,,,,,Hairy brown circle,TopomapRU 1:50k,2,No,9140,Sat Sep 23 00:00:00 CEST 2017,42.17534637,26.45718956
9141,200528,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo,25,30,2,,4 - seriously damaged,Agriculture,annual,unknown,5 - none or nearly none,0,,,"entirely ploughed over, visible stratigraphy on the surface",BW,Mon Nov 01 00:00:00 CET 2010,No,No,1.00E+18,204532,Isaac Roberts,,,,,Hairy brown circle,TopomapRU 1:50k,1,No,9141,Thu Sep 21 00:00:00 CEST 2017,42.21097946,26.54750443
9142,0,OK,Survey,,Burial Mound,Annual agriculture,Annual agriculture,Photo,20,20,1.5,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.21131134,26.54767609
9143,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,30,30,1,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,stratigraphy visible on the surface,BW,Mon Nov 01 00:00:00 CET 2010,pottery,No,,, ,,,,, , , , ,0,,42.21501923,26.54788589
9144,0,OK,Survey,,Burial Mound,Annual agriculture,Annual agriculture,Photo,30,30,1,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,,stratigraphy visible on the surface,BW,Mon Nov 01 00:00:00 CET 2010,pottery,No,,, ,,,,, , , , ,0,,42.21784973,26.54851723
9145,0,OK,Survey,,Burial Mound,Annual agriculture,Annual agriculture,Photo,20,20,1,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,,"stratigraphy visible on the surface, traces of at least three cremations, burnt earth and pottery",BW,Mon Nov 01 00:00:00 CET 2010,pottery,No,,, ,,,,, , , , ,0,,42.21822739,26.54850388
9146,0,OK,Survey,,Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,5,,4 - seriously damaged,Agriculture,annual,unknown,3 - impaired,0,,,stratigraphy visible on the surface,BW,Mon Nov 01 00:00:00 CET 2010,pottery,No,,, ,,,,, , , , ,0,,42.21967316,26.54846191
9147,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,20,20,0.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,stratigraphy visible on the surface,BW,Mon Nov 01 00:00:00 CET 2010,pottery,No,,, ,,,,, , , , ,0,,42.21982193,26.54922485
9148,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,25,25,0.5,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,stratigraphy visible on the surface,BW,Mon Nov 01 00:00:00 CET 2010,pottery,No,,, ,,,,, , , , ,0,,42.21963501,26.54975128
9149,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,1,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Mon Nov 01 00:00:00 CET 2010,"pottery, AC",No,,, ,,,,, , , , ,0,,42.21994019,26.55058098
9150,0,OK,Survey,,Extinct Burial Mound,Annual agriculture,Annual agriculture,Photo,40,40,1,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,,stratigraphy visible on the surface,BW,Mon Nov 01 00:00:00 CET 2010,"pottery, AC",No,,, ,,,,, , , , ,0,,42.2188797,26.55028915
9151,200529,OK,Survey,,Burial Mound,Annual agriculture,Annual agriculture,Photo,30,30,3,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,1,top,, ,BW,Mon Nov 01 00:00:00 CET 2010,pottery,Yes,1.00E+18,204533,Isaac Roberts,,,,,Hairy brown circle,TopomapRU 1:50k,4,No,9151,Thu Sep 21 00:00:00 CEST 2017,42.21829987,26.54993057
9152,0,OK,Survey,,Burial Mound?,Annual agriculture,Annual agriculture,Photo,40,40,1,,5 - extinct or near extinct,Agriculture,annual,unknown,5 - none or nearly none,0,,, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,1.00E+18,204526,Isaac Roberts,,,,,Hairy brown circle,TopomapRU 1:50k,1,No,9152,Thu Sep 21 00:00:00 CEST 2017,42.22099686,26.53828049
9153,200523,OK,Survey,,Burial Mound,Annual agriculture,Annual agriculture,Photo,30,30,1.5,,4 - seriously damaged,Agriculture,annual,unknown,4 - minimal,0,,, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,,, ,,,,, , , , ,0,,42.21738434,26.54973221
9154,0,OK,Legacy verification,,Burial Mound,Annual agriculture,Annual agriculture,Photo (tuft of scrub on top),40,40,4,172.8,3 - damaged,Agriculture,annual,bioturbation,3 - impaired,1,E of top,, ,BW,Mon Nov 01 00:00:00 CET 2010,No,No,1.00E+18,204525,Isaac Roberts,,,,,Hairy black triangle with a dot inside,TopomapRU 1:50k,3,No,9154,Thu Sep 21 00:00:00 CEST 2017,42.22211838,26.53811836
